8.067646089,7.442522533,6.970567436,6.562226635,6.197286915,5.865752653,5.561473977,5.280241919,5.018959714,4.775240005,4.547172874,4.333193089,4.131988517,3.942442793,3.76359135,3.594592195,3.434703829,3.283267332,3.139692856,3.003450113,2.874060041,2.75108533,2.63412889,2.522826302,2.416841561,2.31586816,2.219619988,2.127832558,2.040261075,1.956677631,1.876869734,1.80063907,1.727800732,1.658179864,1.591614925,1.527952757,1.467049919,1.408771351,1.35298986,1.2995857,1.248445473,1.199462433,1.15253605,1.10757052,1.064475581,1.0231657,0.98355985,0.945581129,0.909156598,0.874217078,0.840696851,0.808533304,0.777667193,0.748041896,0.719603885,0.69230184,0.666087089,0.64091324,0.616736082,0.593513616,0.571205135,0.549772805,0.529179894,0.509391485
8.060685989,7.435901122,6.964256465,6.556198306,6.191538306,5.860260739,5.556226032,5.275223708,5.014159442,4.770645853,4.542774953,4.328981543,4.127954172,3.938577759,3.759886551,3.591040689,3.431298405,3.280001142,3.136559796,3.000444417,2.871175314,2.74831677,2.631471204,2.520274465,2.414391697,2.31351533,2.2173602,2.125661276,2.038175137,1.954673292,1.874943637,1.798787866,1.726020894,1.656469215,1.589970292,1.526371485,1.46552932,1.407309253,1.351583393,1.298232782,1.247144093,1.198210742,1.151331611,1.106411602,1.063360418,1.022092572,0.982527068,0.94458712,0.90819984,0.873296059,0.839810143,0.807679679,0.776845327,0.74725105,0.718841945,0.69156815,0.665380546,0.640232841,0.616080875,0.592882271,0.57059719,0.549187244,0.528615763,0.508848005
8.039824275,7.416047743,6.945338385,6.538149391,6.174311186,5.843803938,5.540497156,5.260183634,4.999771866,4.756877567,4.529594526,4.316359341,4.115863745,3.92699265,3.748783796,3.580397088,3.421092652,3.270213164,3.127170808,2.991436149,2.862530516,2.740019693,2.623506453,2.512627529,2.40704905,2.30646338,2.21058638,2.119154632,2.031923579,1.948666403,1.869170957,1.793239685,1.720687932,1.651342533,1.585041403,1.52163231,1.460972502,1.402926772,1.347368363,1.294178427,1.24324401,1.194458655,1.147721797,1.102938328,1.060018239,1.018876318,0.979431628,0.941607956,0.905332322,0.870535821,0.837152989,0.805121594,0.774382452,0.744879281,0.716558565,0.68936945,0.663262956,0.638193418,0.614116569,0.59099052,0.568775009,0.547431948,0.526924906,0.507219074
8.005131484,7.383032589,6.913872947,6.508138689,6.145654573,5.816435371,5.51433952,5.235171777,4.975845537,4.733980389,4.507674685,4.295368823,4.095756686,3.907726547,3.730318659,3.562695457,3.404119178,3.253934386,3.111554944,2.976453502,2.848153108,2.726220336,2.61025983,2.499909503,2.394836645,2.294734649,2.199320757,2.108332286,2.021525961,1.938675402,1.859569657,1.784011876,1.711817891,1.642815837,1.576843732,1.513750164,1.453391561,1.395637217,1.340357687,1.287435108,1.236757282,1.188218231,1.141717838,1.097161443,1.054459398,1.013526858,0.974283417,0.93665288,0.900562884,0.865944764,0.832733364,0.800866712,0.770285905,0.740934942,0.712760547,0.685712017,0.659741039,0.634801577,0.610849824,0.587843977,0.565744194,0.544512462,0.524112511,0.504509704
7.956724601,7.336964574,6.869968831,6.466256972,6.105678797,5.77824506,5.477839479,5.200270424,4.942458671,4.702029282,4.477087239,4.26607731,4.067698297,3.880841626,3.704551574,3.537993807,3.380433374,3.231217878,3.08976376,2.955545701,2.828089394,2.70696324,2.591774026,2.482161231,2.377793978,2.278367222,2.18359946,2.093229699,2.007015777,1.924732757,1.846170754,1.771134007,1.699439541,1.630916155,1.565403123,1.502749855,1.442814693,1.385464387,1.330573663,1.278024143,1.227704366,1.179509018,1.133338625,1.089099044,1.046701279,1.006060969,0.967098212,0.929737327,0.89390641,0.859537243,0.826565068,0.794928334,0.764568518,0.735430013,0.707459849,0.68060765,0.654825446,0.630067542,0.606290327,0.583452437,0.561514191,0.540437792,0.520187297,0.500728301
7.894763048,7.277996897,6.813772512,6.412646992,6.054501419,5.729358942,5.431115467,5.155591779,4.89971762,4.661126468,4.437929816,4.228579156,4.031777939,3.846426577,3.671564008,3.506333747,3.35010993,3.202135197,3.061866084,2.928777619,2.802402753,2.682309142,2.5681071,2.459438358,2.355973964,2.257411827,2.16347126,2.07389349,1.988438088,1.906881522,1.829015591,1.754645931,1.683590865,1.615680377,1.550755106,1.488665516,1.429271009,1.372439425,1.31804746,1.265974468,1.216113106,1.168357799,1.122609878,1.078775986,1.036767671,0.996501561,0.957898217,0.920882558,0.88538333,0.851332904,0.818667021,0.787324661,0.757247866,0.728381335,0.700672638,0.674071737,0.648531234,0.624005776,0.600452148,0.577829215,0.556097728,0.535220235,0.51516114,0.495886283
7.819453516,7.206325044,6.745466965,6.347489268,5.992297401,5.669937546,5.374322009,5.101284885,4.847765255,4.611407967,4.390331966,4.182997616,3.988114052,3.80458484,3.631464234,3.467927521,3.313248107,3.166781296,3.027951058,2.896238837,2.771176069,2.652337666,2.53933585,2.431814319,2.329447924,2.231935944,2.139000832,2.050385764,1.965852361,1.885178843,1.808159189,1.73460037,1.66432253,1.597157163,1.532946338,1.471542201,1.412804603,1.35660357,1.30281549,1.251324212,1.202020104,1.154799718,1.109565391,1.066224607,1.024689947,0.984878638,0.946712213,0.910116309,0.875020348,0.841357349,0.809063827,0.778079299,0.748346401,0.719810562,0.692419743,0.666124581,0.640877976,0.616635082,0.59335314,0.570991669,0.549511605,0.528876004,0.509049035,0.489998481
7.731049891,7.122191142,6.665282687,6.270992789,5.919272933,5.600179376,5.307647999,5.037527448,4.786772319,4.553036922,4.334450897,4.129481938,3.936849262,3.755462483,3.58438313,3.422791797,3.269967607,3.125270915,2.988130259,2.858031517,2.734510531,2.617145562,2.505551727,2.399378324,2.298300186,2.202021357,2.110266744,2.02278161,1.939330866,1.859694219,1.783667808,1.711060985,1.641695607,1.575405028,1.512033003,1.451433054,1.393467413,1.338006698,1.284929012,1.234119451,1.185469679,1.13887745,1.094246102,1.051484393,1.010505824,0.971228598,0.933575189,0.897472096,0.862849668,0.829641722,0.797785452,0.767221201,0.737892227,0.709744545,0.682727041,0.656790853,0.631889367,0.607978126,0.585015621,0.562961061,0.541776227,0.521424642,0.501871417,0.483083212
7.629852762,7.025877113,6.573490051,6.183431354,5.835673807,5.52034141,5.231315932,4.964534178,4.716942215,4.486207507,4.270470785,4.068209922,3.87815313,3.699218891,3.530475584,3.371110796,3.220410022,3.077739696,2.942532041,2.814280877,2.692525305,2.576846846,2.466865872,2.362233903,2.262631589,2.167764674,2.07736146,1.991170495,1.908958642,1.830509113,1.75562006,1.684103184,1.615782602,1.55049382,1.488082257,1.428403285,1.371321262,1.316708245,1.264443928,1.214414972,1.166514347,1.120641433,1.076700555,1.034601936,0.994260196,0.955594582,0.918528622,0.882989937,0.848909749,0.816222855,0.784867347,0.75478432,0.725917966,0.698215001,0.671624985,0.646099787,0.621593524,0.598062565,0.57546539,0.553762352,0.532915699,0.51288937,0.493649069,0.475161973
7.516204951,6.917712339,6.470398787,6.085078068,5.741776065,5.430620181,5.145580748,4.882547502,4.638507005,4.411140828,4.198602803,3.999383082,3.812219471,3.636039017,3.469919398,3.313054635,3.164738588,3.024343389,2.891309173,2.765132378,2.645357759,2.531573557,2.423403439,2.320503599,2.222558334,2.12927713,2.040391855,1.955654276,1.874834313,1.797718068,1.72410658,1.653813972,1.586666951,1.522503124,1.461170456,1.402526472,1.346436956,1.292776215,1.241425668,1.192273491,1.145214663,1.100149706,1.05698471,1.015631004,0.976004606,0.938026178,0.901620145,0.86671571,0.833244779,0.801143322,0.770350377,0.740808101,0.712461467,0.685258184,0.659148503,0.6340851,0.610022863,0.586918994,0.56473251,0.543424489,0.522957777,0.503296983,0.484408299,0.466259488
